CDM_ID		SAT1ID	SAT2ID	TCA							DCA					PPDB_TCA					PPDB_DCA	MIN_RNG	DIFF_TCA	DIFF_DCA |MIN_RNG - DCA|
81733245	41250	04158	2021-03-22T18:55:23.753000	12.083845282168047	2021-03-22T18:55:23.822000	0.452	0.085	-0.069	11.998845282168046
81584595	04158	41250	2021-03-22T18:55:23.762000	12.083845282168047	2021-03-22T18:55:23.822000	0.452	0.09	-0.06	11.993845282168047
81586813	41250	04158	2021-03-22T18:55:23.762000	12.083845282168047	2021-03-22T18:55:23.822000	0.452	0.09	-0.06	11.993845282168047
81563593	04158	41250	2021-03-22T18:55:23.763000	12.083845282168047	2021-03-22T18:55:23.822000	0.452	0.084	-0.059	11.999845282168048
81567755	41250	04158	2021-03-22T18:55:23.763000	12.083845282168047	2021-03-22T18:55:23.822000	0.452	0.084	-0.059	11.999845282168048
81375356	04158	41250	2021-03-22T18:55:23.765000	12.083845282168047	2021-03-22T18:55:23.822000	0.452	0.074	-0.057	12.009845282168047
81378518	41250	04158	2021-03-22T18:55:23.765000	12.083845282168047	2021-03-22T18:55:23.822000	0.452	0.074	-0.057	12.009845282168047
81424686	04158	41250	2021-03-22T18:55:23.770000	12.083845282168047	2021-03-22T18:55:23.822000	0.452	0.07	-0.052	12.013845282168047
81430854	41250	04158	2021-03-22T18:55:23.770000	12.083845282168047	2021-03-22T18:55:23.822000	0.452	0.07	-0.052	12.013845282168047
81310630	04158	41250	2021-03-22T18:55:23.852000	12.083845282168047	2021-03-22T18:55:23.822000	0.452	0.068	0.03	12.015845282168048
81313290	41250	04158	2021-03-22T18:55:23.852000	12.083845282168047	2021-03-22T18:55:23.822000	0.452	0.068	0.03	12.015845282168048
81310709	12290	31608	2021-03-22T23:19:29.837000	8.423074500922064	2021-03-22T23:19:29.803000	0.376	0.027	0.034	8.396074500922065
81311445	31608	12290	2021-03-22T23:19:29.837000	8.423074500922064	2021-03-22T23:19:29.803000	0.376	0.027	0.034	8.396074500922065
81310773	14445	33966	2021-03-23T01:47:43.010000	1.3300183065587388	2021-03-23T01:47:42.910000	0.265	0.025	0.1	1.3050183065587388
81311914	33966	14445	2021-03-23T01:47:43.010000	1.3300183065587388	2021-03-23T01:47:42.910000	0.265	0.025	0.1	1.3050183065587388
81656858	35433	36680	2021-03-23T02:01:19.289000	5.13121168541357	2021-03-23T02:01:19.385000	0.539	0.029	-0.096	5.10221168541357
81657342	36680	35433	2021-03-23T02:01:19.289000	5.13121168541357	2021-03-23T02:01:19.385000	0.539	0.029	-0.096	5.10221168541357
81732763	35433	36680	2021-03-23T02:01:19.291000	5.13121168541357	2021-03-23T02:01:19.385000	0.539	0.029	-0.094	5.10221168541357
81732800	36680	35433	2021-03-23T02:01:19.291000	5.13121168541357	2021-03-23T02:01:19.385000	0.539	0.029	-0.094	5.10221168541357
81808671	35433	36680	2021-03-23T02:01:19.291000	5.13121168541357	2021-03-23T02:01:19.385000	0.539	0.029	-0.094	5.10221168541357
81808705	36680	35433	2021-03-23T02:01:19.291000	5.13121168541357	2021-03-23T02:01:19.385000	0.539	0.029	-0.094	5.10221168541357
81585706	35433	36680	2021-03-23T02:01:19.292000	5.13121168541357	2021-03-23T02:01:19.385000	0.539	0.03	-0.093	5.10121168541357
81585891	36680	35433	2021-03-23T02:01:19.292000	5.13121168541357	2021-03-23T02:01:19.385000	0.539	0.03	-0.093	5.10121168541357
81566633	35433	36680	2021-03-23T02:01:19.293000	5.13121168541357	2021-03-23T02:01:19.385000	0.539	0.029	-0.092	5.10221168541357
81566801	36680	35433	2021-03-23T02:01:19.293000	5.13121168541357	2021-03-23T02:01:19.385000	0.539	0.029	-0.092	5.10221168541357
81310774	14450	37148	2021-03-23T04:12:21.942000	11.982990337967923	2021-03-23T04:12:21.826000	0.418	0.33	0.116	11.652990337967923
81656398	32338	38233	2021-03-23T08:34:29.136000	5.384994529799707	2021-03-23T08:34:29.373000	0.523	0.118	-0.237	5.266994529799707
81657624	38233	32338	2021-03-23T08:34:29.136000	5.384994529799707	2021-03-23T08:34:29.373000	0.523	0.118	-0.237	5.266994529799707
81586756	40541	47081	2021-03-23T09:30:29.491000	6.165809421034343	2021-03-23T09:30:29.524000	0.306	0.06	-0.033	6.105809421034343
81598465	47081	40541	2021-03-23T09:30:29.491000	6.165809421034343	2021-03-23T09:30:29.524000	0.306	0.06	-0.033	6.105809421034343
81567609	40541	47081	2021-03-23T09:30:29.494000	6.165809421034343	2021-03-23T09:30:29.524000	0.306	0.074	-0.03	6.091809421034343
81572003	47081	40541	2021-03-23T09:30:29.494000	6.165809421034343	2021-03-23T09:30:29.524000	0.306	0.074	-0.03	6.091809421034343
81502894	47081	40541	2021-03-23T09:30:29.505000	6.165809421034343	2021-03-23T09:30:29.524000	0.306	0.041	-0.019	6.1248094210343424
81425282	19473	23089	2021-03-23T11:26:33.638000	7.267963271706915	2021-03-23T11:26:33.602000	0.860	0.125	0.036	7.142963271706915
81425558	23089	19473	2021-03-23T11:26:33.638000	7.267963271706915	2021-03-23T11:26:33.602000	0.860	0.125	0.036	7.142963271706915
